iter	RMSE
274	561.9280438
275	561.7926012
276	561.6903444
277	561.6364004
278	561.5938771
279	561.4956002
280	561.3539286
281	561.284971
282	561.2264653
283	561.139889
284	561.029763
285	560.9193261
286	560.8302255
287	560.7549769
288	560.7013507
289	560.617538
290	560.5918429
291	560.4529202
292	560.3378873
293	560.252413
294	560.2263202
295	560.1732258
296	560.1513855
297	560.0229032
298	559.9592756
299	559.9128304
300	559.8700398
301	559.8690443
302	559.7554888
303	559.6920793
304	559.6137161
305	559.5680878
306	559.4645011
307	559.3919554
308	559.2746439
309	559.216026
310	559.108681
311	559.0482146
312	558.9823993
313	558.9205464
314	558.8594045
315	558.8028256
316	558.7118212
317	558.7108694
318	558.6632922
319	558.5917624
320	558.5249399
321	558.4674882
322	558.404461
323	558.3474541
324	558.2678968
325	558.2391453
326	558.1810327
327	558.1043758
328	557.9818854
329	557.9310804
330	557.8401828
331	557.732106
332	557.6190233
333	557.5260298
334	557.4872852
335	557.3880361
336	557.3231545
337	557.2488999
338	557.1677947
339	557.0520823
340	556.9752539
341	556.8971018
342	556.8553704
343	556.795123
344	556.7449494
345	556.7303647
346	556.656031
347	556.6042934
348	556.5345686
349	556.425706
350	556.330523
351	556.319206
352	556.276475
353	556.1485015
354	556.0945306
355	556.0458433
356	555.9595075
357	555.908282
358	555.829621
359	555.7632388
360	555.680216
361	555.6214505
362	555.53577
363	555.4122417
364	555.3367902
365	555.2361512
366	555.1814342
367	555.1198979
368	555.0333126
369	554.965459
370	554.8823358
371	554.8202267
372	554.7418324
373	554.7125876
374	554.6293703
375	554.5651904
376	554.5206851
377	554.4873016
378	554.4250517
379	554.4116067
380	554.3003586
381	554.2294352
382	554.168863
383	554.1318109
384	554.0301719
385	553.9711027
386	553.9103473
387	553.822077
388	553.7047659
389	553.6483729
390	553.5944359
391	553.5444497
392	553.4442813
393	553.3710298
394	553.3263444
395	553.3061635
396	553.2211675
397	553.1300565
398	553.062177
399	553.0500143
400	553.0005735
401	552.923539
402	552.8495657
403	552.8167943
404	552.7368865
405	552.7047618
406	552.6825249
407	552.6430221
408	552.5565656
409	552.5019576
410	552.4631427
411	552.3683637
412	552.2710549
413	552.2040457
414	552.1608436
415	552.0447378
416	552.0332066
417	551.9591443
418	551.9005881
419	551.8662044
420	551.827571
421	551.7859676
422	551.7293858
423	551.6786128
424	551.6138088
425	551.5485556
426	551.494653
427	551.4111805
428	551.3503786
429	551.31419
430	551.2861107
431	551.2475148
432	551.1453758
433	551.0693674
434	551.0342674
435	550.9911268
436	550.9283983
437	550.8760671
438	550.819896
439	550.7570446
440	550.6968247
441	550.6117738
442	550.5476387
443	550.5059837
444	550.4228743
445	550.3917894
446	550.3464212
447	550.2765598
448	550.2757774
449	550.2378485
450	550.2226511
451	550.17253
452	550.1229782
453	550.0684295
454	550.0262039
455	549.9751348
456	549.8418859
457	549.7907736
458	549.7603919
459	549.7321512
460	549.6154597
461	549.555653
462	549.4580997
463	549.3950399
464	549.3733514
465	549.3231975
466	549.3096221
467	549.2667371
468	549.2255536
469	549.1959303
470	549.1219052
471	549.0986941
472	549.0635085
473	548.9466365
474	548.9198224
475	548.8865345
476	548.8858033
477	548.8411572
478	548.8008746
479	548.7261745
480	548.6697699
481	548.659855
482	548.6273556
483	548.5900264
484	548.5367142
485	548.4932254
486	548.370468
487	548.2856343
488	548.2117301
489	548.1145246
490	548.0632862
491	548.0064745
492	547.9598987
493	547.9142513
494	547.8682126
495	547.8283518
496	547.7179616
497	547.6738232
498	547.6332798
499	547.6138099
500	547.550325
501	547.4916544
502	547.4301226
503	547.3743766
504	547.3092461
505	547.2742454
506	547.2383027
507	547.1045308
508	547.0963431
509	547.0561818
510	546.9714556
511	546.8827989
512	546.8514952
513	546.8075442
514	546.7813793
515	546.7426279
516	546.7129582
517	546.679649
518	546.5905973
519	546.5554133
520	546.5248594
521	546.485028
522	546.4839835
523	546.4408572
524	546.390879
525	546.3236731
526	546.2812402
527	546.217343
528	546.1658527
529	546.0186047
530	545.979401
531	545.9637548
532	545.908005
533	545.8333267
534	545.7654729
535	545.7321402
536	545.6831758
537	545.630592
538	545.6204635
539	545.5834628
540	545.5171137
541	545.4058678
542	545.3530801
543	545.3522382
544	545.3215129
545	545.2809129
546	545.2361046
547	545.2236442
548	545.1930745
549	545.1575027
550	545.1188634
551	545.0735232
552	545.0059383
553	544.9112674
554	544.8945607
555	544.835982
556	544.8298278
557	544.732796
558	544.6461132
559	544.6209883
560	544.5784225
561	544.5236823
562	544.4787648
563	544.4438688
564	544.3715664
565	544.3470158
566	544.330742
567	544.284232
568	544.2576978
569	544.2065999
570	544.1568511
571	544.125641
572	544.0633746
573	544.0261808
574	543.9470072
575	543.9269349
576	543.8898774
577	543.8697704
578	543.7676687
579	543.7081817
580	543.6616288
581	543.6488327
582	543.6150414
583	543.4990185
584	543.4869246
585	543.4048908
586	543.3393305
587	543.3049712
588	543.2411149
589	543.2001195
590	543.1065373
591	543.0423802
592	542.9805997
593	542.9462813
594	542.9351212
595	542.9143392
596	542.9027206
597	542.8664743
598	542.8477739
599	542.7442719
600	542.6686573
601	542.6581381
602	542.6305581
603	542.6174167
604	542.5803274
605	542.5739271
606	542.4769514
607	542.4198958
608	542.3913751
609	542.3355221
610	542.3021281
611	542.2609353
612	542.2092722
613	542.1600322
614	542.102646
615	542.0538245
616	542.0202363
617	541.99107
618	541.914044
619	541.883805
620	541.8142934
621	541.7773566
622	541.6684615
623	541.6160825
624	541.5554679
625	541.5238703
626	541.5028215
627	541.4289143
628	541.3710551
629	541.355844
630	541.309685
631	541.2792604
632	541.273719
633	541.2220158
634	541.1685506
635	541.1342597
636	541.0654897
637	540.9858813
638	540.9590745
639	540.9024178
640	540.9015267
641	540.8794513
642	540.8613653
643	540.832089
644	540.7950862
645	540.7460249
646	540.7152482
647	540.686165
648	540.6135715
649	540.6040995
650	540.5905655
651	540.5303945
652	540.4820206
653	540.4616566
654	540.4610315
655	540.438504
656	540.40848
657	540.3633637
658	540.3407474
659	540.3158563
660	540.2866376
661	540.180965
662	540.1603388
663	540.1597769
664	540.1078412
665	540.0638943
666	540.0058207
667	539.9879068
668	539.929341
669	539.897311
670	539.8756806
671	539.843398
672	539.8247406
673	539.7686793
674	539.7252243
675	539.6794943
676	539.6336892
677	539.597504
678	539.565314
679	539.4620274
680	539.4532349
681	539.4307935
682	539.3869141
683	539.375913
684	539.3447718
685	539.3254478
686	539.300493
687	539.2512754
688	539.1913649
689	539.138351
690	539.1378158
691	539.0935637
692	539.0766704
693	539.0343138
694	539.0111116
695	538.9670997
696	538.9470035
697	538.9146387
698	538.8758583
699	538.8479627
700	538.816362
701	538.7949684
702	538.7749515
703	538.7374443
704	538.7065487
705	538.6764365
706	538.6393147
707	538.5971773
708	538.5893495
709	538.5613973
710	538.5219148
711	538.4612566
712	538.4309381
713	538.3607661
714	538.3197521
715	538.2826574
716	538.2577674
717	538.2272308
718	538.1998839
719	538.1647021
720	538.1488189
721	538.1167662
722	538.0892127
723	538.0490005
724	538.048512
725	538.0411009
726	538.0236632
727	537.9975537
728	537.9725943
729	537.9374572
730	537.8987663
731	537.8794187
732	537.8326145
733	537.812578
734	537.7832023
735	537.763524
736	537.7356287
737	537.6873272
738	537.6348799
739	537.6011676
740	537.5805296
741	537.5550335
742	537.509354
743	537.4726527
744	537.3973024
745	537.3710176
746	537.300061
747	537.2665459
748	537.2120796
749	537.1835217
750	537.1435012
751	537.0937964
752	537.0776284
753	537.021821
754	536.9778179
755	536.9547731
756	536.9246336
757	536.9076084
758	536.9008964
759	536.85936
760	536.8030894
761	536.7457539
762	536.7004554
763	536.6638799
764	536.6247634
765	536.608364
766	536.5668308
767	536.4906696
768	536.4654044
769	536.446304
770	536.4238414
771	536.3333144
772	536.2424564
773	536.2238508
774	536.1893296
775	536.1658395
776	536.129833
777	536.1145289
778	536.0659791
779	536.0286621
780	535.9867588
781	535.9805619
782	535.9485255
783	535.9308932
784	535.8773772
785	535.8090426
786	535.7231962
787	535.6548297
788	535.6163605
789	535.5286261
790	535.5204386
791	535.4572016
792	535.4178364
793	535.3873479
794	535.301263
795	535.2399047
796	535.1942956
797	535.1583375
798	535.1449497
799	535.1112639
800	535.0862055
801	535.0805191
802	535.0177302
803	534.9950836
804	534.9670768
805	534.9617345
806	534.8831592
807	534.8489268
808	534.8268399
809	534.7969179
810	534.7753602
811	534.7339091
812	534.7123278
813	534.6856786
814	534.6403593
815	534.608436
816	534.5849386
817	534.5546241
818	534.534895
819	534.5018128
820	534.4703027
821	534.4420324
822	534.4237071
823	534.3996118
824	534.3617525
825	534.3217252
826	534.2427348
827	534.2271261
828	534.2136371
829	534.2132047
830	534.1827863
831	534.1456744
832	534.1161299
833	534.0961268
834	534.0648455
835	534.0292283
836	533.9744377
837	533.9433493
838	533.8844338
839	533.8439263
840	533.8371304
841	533.820789
842	533.7984502
843	533.7843527
844	533.7505059
845	533.7205062
846	533.6248227
847	533.5999316
848	533.4830111
849	533.4538213
850	533.4286643
851	533.3306835
852	533.3058946
853	533.3003779
854	533.2577006
855	533.2238893
856	533.1969449
857	533.1642261
858	533.1227824
859	533.0997838
860	533.0697135
861	533.0513621
862	533.0236941
863	533.0047248
864	532.9716818
865	532.8983172
866	532.8669758
867	532.8387818
868	532.8049372
869	532.7567207
870	532.6684446
871	532.6235106
872	532.5505187
873	532.5303945
874	532.4877045
875	532.4706898
876	532.4332868
877	532.3989156
878	532.3431643
879	532.3310227
880	532.2905942
881	532.2395038
882	532.2279563
883	532.2005699
884	532.1680473
885	532.1508606
886	532.1356462
887	532.1021049
888	532.087388
889	532.0570979
890	532.033811
891	532.003922
892	531.9802539
893	531.9274456
894	531.916244
895	531.8622531
896	531.8426532
897	531.7713893
898	531.7401996
899	531.701977
900	531.6711711
901	531.642221
902	531.5944161
903	531.5882781
904	531.5609753
905	531.5389453
906	531.5172773
907	531.447013
908	531.3874793
909	531.3020462
910	531.2352382
911	531.1778374
912	531.141979
913	531.1173378
914	531.0966262
915	531.0674777
916	531.0090211
917	530.992397
918	530.9479781
919	530.9076102
920	530.8239846
921	530.7886594
922	530.7691233
923	530.7172906
924	530.6337836
925	530.5700401
926	530.5156543
927	530.4672989
928	530.4211251
929	530.3777962
930	530.3519074
931	530.3395354
932	530.285975
933	530.2071966
934	530.0978186
935	530.059769
936	530.034793
937	530.0062783
938	529.9829615
939	529.9560546
940	529.9439397
941	529.901473
942	529.8614312
943	529.8037015
944	529.7717979
945	529.7571608
946	529.6783479
947	529.6201929
948	529.5757835
949	529.5560841
950	529.5063597
951	529.4778738
952	529.3834316
953	529.3523935
954	529.2682211
955	529.2425444
956	529.1968777
957	529.1691504
958	529.1230375
959	529.088477
960	529.0580369
961	529.0230022
962	528.9907802
963	528.9560574
964	528.9245811
965	528.898198
966	528.8728172
967	528.7938024
968	528.7514573
969	528.6955075
970	528.6576332
971	528.5962846
972	528.558299
973	528.5298697
974	528.5186702
975	528.5026603
976	528.4471183
977	528.4287927
978	528.4059759
979	528.3846415
980	528.3637839
981	528.3285186
982	528.3195136
983	528.3103616
984	528.2639669
985	528.2591983
986	528.2573492
987	528.2474981
988	528.2305851
989	528.1872348
990	528.0925482
991	528.0715319
992	528.0166219
993	527.9875305
994	527.9669843
995	527.9472765
996	527.8750616
997	527.8581979
998	527.8185384
999	527.7611524
